Date,Open,High,Low,Close,Volume,Adj Close
1997-05-30,11458.00,11458.00,11150.00,11345.00,000,11345.00
1997-05-28,11133.00,11330.00,11072.00,11301.00,000,11301.00
1997-05-27,11134.00,11134.00,10923.00,11133.00,000,11133.00
1997-05-26,10961.00,10961.00,10754.00,10961.00,000,10961.00
1997-05-23,10808.00,10808.00,10717.00,10764.00,000,10764.00
1997-05-22,10863.00,10863.00,10686.00,10745.00,000,10745.00
1997-05-21,10836.00,10836.00,10641.00,10715.00,000,10715.00
1997-05-20,10641.00,10641.00,10374.00,10641.00,000,10641.00
1997-05-19,10556.00,10556.00,10471.00,10506.00,000,10506.00
1997-05-16,10354.00,10511.00,10354.00,10499.00,000,10499.00
1997-05-15,10560.00,10560.00,10256.00,10354.00,000,10354.00
1997-05-14,10650.00,10650.00,10188.00,10283.00,000,10283.00
1997-05-13,10725.00,10725.00,10577.00,10648.00,000,10648.00
1997-05-12,10699.00,10699.00,10492.00,10681.00,000,10681.00
1997-05-09,10596.00,10596.00,10437.00,10492.00,000,10492.00
1997-05-08,10503.00,10503.00,10155.00,10437.00,000,10437.00
1997-05-07,10236.00,10236.00,10118.00,10180.00,000,10180.00
1997-05-06,10264.00,10264.00,9996.00,10219.00,000,10219.00
1997-05-05,10099.00,10099.00,9994.00,9994.00,000,9994.00
1997-05-02,10116.00,10116.00,9982.00,10074.00,000,10074.00
1997-04-30,10000.00,10000.00,9847.00,9982.00,000,9982.00
1997-04-29,9859.00,9859.00,9762.00,9858.00,000,9858.00
1997-04-28,9787.00,9787.00,9702.00,9762.00,000,9762.00
1997-04-25,9756.00,9756.00,9670.00,9732.00,000,9732.00
1997-04-24,9747.00,9747.00,9633.00,9709.00,000,9709.00
1997-04-23,9636.00,9636.00,9466.00,9634.00,000,9634.00
1997-04-22,9480.00,9480.00,9419.00,9474.00,000,9474.00
1997-04-18,9452.00,9452.00,9360.00,9422.00,000,9422.00
1997-04-17,9566.00,9566.00,9399.00,9419.00,000,9419.00
1997-04-16,9576.00,9576.00,9449.00,9566.00,000,9566.00
1997-04-15,9610.00,9610.00,9456.00,9490.00,000,9490.00
1997-04-14,9538.00,9538.00,9418.00,9456.00,000,9456.00
1997-04-11,9733.00,9733.00,9502.00,9518.00,000,9518.00
1997-04-10,9819.00,9906.00,9728.00,9733.00,000,9733.00
1997-04-09,9914.00,9914.00,9746.00,9819.00,000,9819.00
1997-04-08,9884.00,9884.00,9702.00,9738.00,000,9738.00
1997-04-07,9937.00,9937.00,9705.00,9837.00,000,9837.00
1997-04-04,9705.00,9705.00,9307.00,9705.00,000,9705.00
1997-04-03,9364.00,9364.00,9221.00,9302.00,000,9302.00
1997-04-02,9254.00,9254.00,9121.00,9237.00,000,9237.00
1997-04-01,9140.00,9140.00,8982.00,9138.00,000,9138.00
1997-03-31,9272.00,9272.00,9020.00,9044.00,000,9044.00
1997-03-26,9382.00,9382.00,9244.00,9272.00,000,9272.00
1997-03-25,9472.00,9472.00,9326.00,9380.00,000,9380.00
1997-03-24,9332.00,9332.00,9190.00,9328.00,000,9328.00
1997-03-21,9430.00,9430.00,9279.00,9302.00,000,9302.00
1997-03-20,9337.00,9337.00,9089.00,9303.00,000,9303.00
1997-03-19,9185.00,9185.00,9043.00,9088.00,000,9088.00
1997-03-18,9323.00,9323.00,9153.00,9172.00,000,9172.00
1997-03-17,9507.00,9507.00,9315.00,9499.00,000,9499.00
1997-03-14,9507.00,9507.00,9315.00,9499.00,000,9499.00
1997-03-13,9352.00,9352.00,9235.00,9314.00,000,9314.00
1997-03-12,9565.00,9565.00,9291.00,9317.00,000,9317.00
1997-03-11,9568.00,9568.00,9346.00,9565.00,000,9565.00
1997-03-10,94230.00,94230.00,91800.00,94190.00,000,9419.00
1997-03-07,92240.00,92240.00,90630.00,91810.00,000,9181.00
1997-03-06,91890.00,91890.00,90690.00,91260.00,000,9126.00
1997-03-05,90960.00,90960.00,89260.00,90740.00,000,9074.00
1997-03-04,91570.00,91570.00,89300.00,89610.00,000,8961.00
1997-03-03,89820.00,89820.00,87070.00,89780.00,000,8978.00
1997-02-28,88287.00,88287.00,86854.00,88287.00,000,8828.70
1997-02-27,89827.00,89827.00,87217.00,87768.00,000,8776.80
1997-02-26,91504.00,91504.00,88102.00,89279.00,000,8927.90
1997-02-25,91811.00,91811.00,89593.00,91491.00,000,9149.10
1997-02-24,89649.00,89649.00,86453.00,89593.00,000,8959.30
1997-02-21,87439.00,87439.00,86525.00,87195.00,000,8719.50
1997-02-20,88080.00,88080.00,86351.00,87018.00,000,8701.80
1997-02-19,90629.00,90629.00,87488.00,87713.00,000,8771.30
1997-02-18,89518.00,89518.00,87389.00,89502.00,000,8950.20
1997-02-17,88240.00,88240.00,86366.00,88161.00,000,8816.10
1997-02-14,87649.00,89087.00,86452.00,87000.00,000,8700.00
1997-02-13,86706.00,89315.00,84968.00,87649.00,000,8764.90
1997-02-12,86790.00,86790.00,83177.00,86706.00,000,8670.60
1997-02-11,81252.00,81252.00,80516.00,81023.00,000,8102.30
1997-02-07,81720.00,81720.00,81049.00,81479.00,000,8147.90
1997-02-06,81720.00,81720.00,81049.00,81479.00,000,8147.90
1997-02-05,82324.00,82324.00,81030.00,81712.00,000,8171.20
1997-02-04,81252.00,81252.00,80516.00,81023.00,000,8102.30
1997-02-03,81041.00,81041.00,79633.00,80959.00,000,8095.90
1997-01-31,79918.00,79918.00,77857.00,79647.00,000,7964.70
1997-01-30,78021.00,78021.00,77204.00,77888.00,000,7788.80
1997-01-29,78521.00,78521.00,77228.00,77369.00,000,7736.90
1997-01-28,78713.00,78713.00,77552.00,78498.00,000,7849.80
1997-01-27,78327.00,78327.00,77440.00,77591.00,000,7759.10
1997-01-24,78907.00,78907.00,77401.00,77598.00,000,7759.80
1997-01-23,78943.00,78943.00,77764.00,78907.00,000,7890.70
1997-01-22,79316.00,79316.00,77882.00,78175.00,000,7817.50
1997-01-21,79230.00,79230.00,77523.00,79049.00,000,7904.90
1997-01-20,78362.00,78362.00,77347.00,78354.00,000,7835.40
1997-01-17,78273.00,78273.00,76427.00,78163.00,000,7816.30
1997-01-16,77425.00,77425.00,76329.00,76558.00,000,7655.80
1997-01-15,76714.00,76714.00,75570.00,76676.00,000,7667.60
1997-01-14,76319.00,76319.00,74118.00,76211.00,000,7621.10
1997-01-13,74783.00,74783.00,73603.00,74118.00,000,7411.80
1997-01-10,74934.00,74934.00,73484.00,74783.00,000,7478.30
1997-01-09,74901.00,74901.00,73254.00,74542.00,000,7454.20
1997-01-08,74634.00,74634.00,72975.00,74270.00,000,7427.00
1997-01-07,71717.00,71717.00,69936.00,71595.00,000,7159.50
1997-01-06,71717.00,71717.00,69936.00,71595.00,000,7159.50
1997-01-03,70087.00,70087.00,69525.00,69978.00,000,6997.80
1997-01-02,70400.00,70400.00,69554.00,69555.00,000,6955.50
1996-12-30,70525.00,70525.00,70079.00,70399.00,000,7039.90
1996-12-27,70103.00,70103.00,69592.00,70069.00,000,7006.90
1996-12-26,69637.00,69637.00,68684.00,69578.00,000,6957.80
1996-12-23,69318.00,69318.00,68875.00,69126.00,000,6912.60
1996-12-20,69422.00,69422.00,69016.00,69422.00,000,6942.20
1996-12-19,69655.00,69655.00,68727.00,68916.00,000,6891.60
1996-12-18,69157.00,69157.00,64451.00,69104.00,000,6910.40
1996-12-17,67944.00,67944.00,65991.00,67846.00,000,6784.60
1996-12-16,66864.00,66864.00,66124.00,66544.00,000,6654.40
1996-12-13,66914.00,66914.00,66135.00,66802.00,000,6680.20
1996-12-12,67409.00,67409.00,66284.00,66575.00,000,6657.50
1996-12-11,68352.00,68352.00,66589.00,66778.00,000,6677.80
1996-12-10,68685.00,68685.00,68165.00,68559.00,000,6855.90
1996-12-09,69128.00,69128.00,68195.00,68364.00,000,6836.40
1996-12-06,69465.00,69465.00,67376.00,68729.00,000,6872.90
1996-12-05,69644.00,69644.00,67916.00,69471.00,000,6947.10
1996-12-04,68791.00,68791.00,67854.00,67976.00,000,6797.60
1996-12-03,68548.00,68548.00,67501.00,68368.00,000,6836.80
1996-12-02,67393.00,67393.00,66563.00,67356.00,000,6735.60
1996-11-29,66917.00,66917.00,66393.00,66661.00,000,6666.10
1996-11-28,66464.00,66464.00,65736.00,66449.00,000,6644.90
1996-11-27,66351.00,66351.00,65624.00,65919.00,000,6591.90
1996-11-26,66763.00,66763.00,66176.00,66315.00,000,6631.50
1996-11-25,66896.00,66896.00,66372.00,66492.00,000,6649.20
1996-11-22,66922.00,66922.00,66399.00,66453.00,000,6645.30
1996-11-21,66331.00,66331.00,65413.00,66259.00,000,6625.90
1996-11-20,65610.00,65610.00,65142.00,65413.00,000,6541.30
1996-11-19,65716.00,65716.00,65170.00,65570.00,000,6557.00
1996-11-18,65590.00,65590.00,64789.00,65563.00,000,6556.30
1996-11-14,65954.00,65954.00,65089.00,65230.00,000,6523.00
1996-11-13,65718.00,65718.00,64817.00,65710.00,000,6571.00
1996-11-12,66242.00,66243.00,65122.00,65233.00,000,6523.30
1996-11-11,65955.00,65955.00,65528.00,65829.00,000,6582.90
1996-11-08,66667.00,66826.00,65588.00,65596.00,000,6559.60
1996-11-07,67044.00,67044.00,66363.00,66667.00,000,6666.70
1996-11-06,67578.00,67578.00,66829.00,67046.00,000,6704.60
1996-11-05,67564.00,67564.00,66613.00,66976.00,000,6697.60
1996-11-04,66412.00,66907.00,66143.00,66585.00,000,6658.50
1996-11-01,65332.00,66701.00,65328.00,66412.00,000,6641.20
1996-10-31,65432.00,65482.00,64770.00,65332.00,000,6533.20
1996-10-30,65498.00,65911.00,64866.00,65432.00,000,6543.20
1996-10-29,64011.00,65569.00,63169.00,65498.00,000,6549.80
1996-10-28,65447.00,65447.00,64011.00,64011.00,000,6401.10
1996-10-25,65950.00,65950.00,64926.00,65034.00,000,6503.40
1996-10-24,66450.00,66450.00,65626.00,65888.00,000,6588.80
1996-10-23,66581.00,66581.00,65430.00,66486.00,000,6648.60
1996-10-22,67989.00,67989.00,66599.00,66756.00,000,6675.60
1996-10-21,68515.00,68515.00,67617.00,67989.00,000,6798.90
1996-10-18,67660.00,68161.00,67427.00,67981.00,000,6798.10
1996-10-17,67864.00,67864.00,67145.00,67660.00,000,6766.00
1996-10-16,67759.00,67759.00,66708.00,67335.00,000,6733.50
1996-10-15,67470.00,67470.00,66313.00,67449.00,000,6744.90
1996-10-14,66313.00,66313.00,65789.00,66313.00,000,6631.30
1996-10-11,66267.00,66782.00,65966.00,66087.00,000,6608.70
1996-10-10,66311.00,66347.00,65925.00,66267.00,000,6626.70
1996-10-09,66516.00,66698.00,65925.00,66311.00,000,6631.10
1996-10-08,66273.00,66594.00,66095.00,66516.00,000,6651.60
1996-10-07,66273.00,66273.00,65753.00,66127.00,000,6612.70
1996-10-04,66593.00,66593.00,65919.00,66269.00,000,6626.90
1996-10-02,66120.00,66120.00,65228.00,66058.00,000,6605.80
1996-10-01,64469.00,65258.00,64314.00,65218.00,000,6521.80
1996-09-30,64766.00,64766.00,64225.00,64469.00,000,6446.90
1996-09-27,65359.00,65447.00,64534.00,64589.00,000,6458.90
1996-09-26,65139.00,65451.00,65022.00,65359.00,000,6535.90
1996-09-25,65731.00,65731.00,64992.00,65139.00,000,6513.90
1996-09-24,66213.00,66213.00,65420.00,65570.00,000,6557.00
1996-09-23,65883.00,65889.00,65140.00,65517.00,000,6551.70
1996-09-20,66315.00,66315.00,65602.00,65883.00,000,6588.30
1996-09-19,65623.00,65623.00,64682.00,65602.00,000,6560.20
1996-09-18,65121.00,65121.00,64577.00,64896.00,000,6489.60
1996-09-17,65577.00,65577.00,64822.00,65124.00,000,6512.40
1996-09-16,65393.00,65393.00,64661.00,65343.00,000,6534.30
1996-09-13,64971.00,64971.00,63912.00,64643.00,000,6464.30
1996-09-12,64143.00,64143.00,63599.00,63910.00,000,6391.00
1996-09-11,64269.00,64269.00,63452.00,63581.00,000,6358.10
1996-09-10,64168.00,64168.00,63787.00,64158.00,000,6415.80
1996-09-09,63869.00,63869.00,63309.00,63828.00,000,6382.80
1996-09-06,63534.00,63534.00,62612.00,63346.00,000,6334.60
1996-09-05,62951.00,62951.00,62330.00,62540.00,000,6254.00
1996-09-04,62799.00,62799.00,62374.00,62769.00,000,6276.90
1996-09-03,62325.00,62840.00,61323.00,62700.00,000,6270.00
1996-09-02,62691.00,62691.00,62195.00,62325.00,000,6232.50
1996-08-30,62901.00,62901.00,61697.00,62594.00,000,6259.40
1996-08-29,63547.00,63547.00,62379.00,62700.00,000,6270.00
1996-08-28,63033.00,63033.00,61277.00,62948.00,000,6294.80
1996-08-27,61262.00,61262.00,60303.00,61261.00,000,6126.10
1996-08-26,62144.00,62144.00,60160.00,60281.00,000,6028.10
1996-08-23,62490.00,62490.00,61413.00,62027.00,000,6202.70
1996-08-22,63275.00,63275.00,62373.00,62489.00,000,6248.90
1996-08-21,63806.00,63806.00,62842.00,63148.00,000,6314.80
1996-08-20,63378.00,63378.00,62708.00,63371.00,000,6337.10
1996-08-19,63560.00,63560.00,62655.00,62921.00,000,6292.10
1996-08-16,63951.00,63951.00,63308.00,63529.00,000,6352.90
1996-08-15,63743.00,63743.00,62290.00,63484.00,000,6348.40
1996-08-14,62891.00,62891.00,61881.00,62271.00,000,6227.10
1996-08-13,63352.00,63352.00,61793.00,62277.00,000,6227.70
1996-08-12,63150.00,63150.00,61581.00,63042.00,000,6304.20
1996-08-09,63375.00,63375.00,61973.00,62228.00,000,6222.80
1996-08-08,62610.00,62610.00,61355.00,62573.00,000,6257.30
1996-08-07,61908.00,61908.00,60990.00,61653.00,000,6165.30
1996-08-06,62441.00,62441.00,60920.00,61308.00,000,6130.80
1996-08-05,63656.00,63656.00,62280.00,62441.00,000,6244.10
1996-08-02,64008.00,64008.00,62800.00,63636.00,000,6363.60
1996-08-01,63083.00,63083.00,61583.00,62773.00,000,6277.30
1996-07-31,62719.00,62719.00,60861.00,61233.00,000,6123.30
1996-07-30,61494.00,61494.00,58794.00,61433.00,000,6143.30
1996-07-29,60077.00,60077.00,58890.00,59094.00,000,5909.40
1996-07-26,61623.00,61623.00,59681.00,59685.00,000,5968.50
1996-07-25,61124.00,61124.00,58982.00,60963.00,000,6096.30
1996-07-24,62226.00,62226.00,60380.00,60510.00,000,6051.00
1996-07-23,63311.00,63311.00,62168.00,62226.00,000,6222.60
1996-07-22,64451.00,64451.00,62751.00,62991.00,000,6299.10
1996-07-19,64299.00,64299.00,61888.00,64117.00,000,6411.70
1996-07-18,63134.00,63134.00,61551.00,61888.00,000,6188.80
1996-07-17,64446.00,64446.00,62014.00,62147.00,000,6214.70
1996-07-16,64588.00,64855.00,60551.00,62934.00,000,6293.40
1996-07-15,66759.00,66759.00,64286.00,64329.00,000,6432.90
1996-07-12,67132.00,67132.00,65056.00,66522.00,000,6652.20
1996-07-11,65205.00,65205.00,63846.00,65085.00,000,6508.50
1996-07-10,65440.00,65440.00,63804.00,64447.00,000,6444.70
1996-07-09,65263.00,65263.00,63387.00,64880.00,000,6488.00
1996-07-08,63819.00,63819.00,62438.00,63388.00,000,6338.80
1996-07-05,64299.00,64299.00,62740.00,62865.00,000,6286.50
1996-07-04,64732.00,64732.00,63107.00,64321.00,000,6432.10
1996-07-03,63733.00,63733.00,62455.00,63559.00,000,6355.90
1996-07-02,62889.00,62889.00,61569.00,62455.00,000,6245.50
1996-07-01,60439.00,61735.00,60436.00,61562.00,000,6156.20
1996-06-28,61816.00,62122.00,60202.00,60439.00,000,6043.90
1996-06-27,62789.00,62789.00,60746.00,62272.00,000,6227.20
1996-06-26,62789.00,62789.00,60746.00,62272.00,000,6227.20
1996-06-25,62048.00,62048.00,60773.00,60824.00,000,6082.40
1996-06-24,62157.00,62157.00,60531.00,62018.00,000,6201.80
1996-06-21,60658.00,60658.00,58208.00,60531.00,000,6053.10
1996-06-20,58245.00,58245.00,57804.00,58230.00,000,5823.00
1996-06-19,58643.00,58643.00,57924.00,58171.00,000,5817.10
1996-06-18,58049.00,58732.00,57990.00,58346.00,000,5834.60
1996-06-17,58079.00,58079.00,56487.00,58049.00,000,5804.90
1996-06-14,56349.00,56349.00,54833.00,56349.00,000,5634.90
1996-06-13,55305.00,55305.00,54439.00,55038.00,000,5503.80
1996-06-12,55364.00,55364.00,53978.00,55325.00,000,5532.50
1996-06-11,54779.00,54779.00,54002.00,54134.00,000,5413.40
1996-06-10,55756.00,55756.00,54345.00,54572.00,000,5457.20
1996-06-07,55679.00,55679.00,54962.00,55302.00,000,5530.20
1996-06-05,56167.00,56167.00,55438.00,55679.00,000,5567.90
1996-06-04,56960.00,56960.00,55799.00,55994.00,000,5599.40
1996-06-03,57258.00,57258.00,56234.00,56351.00,000,5635.10
1996-05-31,57642.00,57642.00,56624.00,57280.00,000,5728.00
1996-05-30,56898.00,56898.00,56105.00,56878.00,000,5687.80
1996-05-29,57130.00,57130.00,56221.00,56257.00,000,5625.70
1996-05-28,57218.00,57218.00,56280.00,57108.00,000,5710.80
1996-05-27,56325.00,56325.00,55848.00,56280.00,000,5628.00
1996-05-24,56029.00,56029.00,55309.00,56007.00,000,5600.70
1996-05-23,56793.00,56793.00,55191.00,55309.00,000,5530.90
1996-05-22,56837.00,56838.00,55511.00,56815.00,000,5681.50
1996-05-21,56757.00,56757.00,55895.00,56020.00,000,5602.00
1996-05-20,56619.00,56619.00,55324.00,56557.00,000,5655.70
1996-05-17,55733.00,55733.00,54756.00,55604.00,000,5560.40
1996-05-16,54950.00,54950.00,53794.00,54756.00,000,5475.60
1996-05-15,54997.00,54997.00,54222.00,54425.00,000,5442.50
1996-05-14,55083.00,55083.00,54135.00,54281.00,000,5428.10
1996-05-13,54838.00,54838.00,53456.00,54802.00,000,5480.20
1996-05-10,54116.00,54116.00,53380.00,53455.00,000,5345.50
1996-05-09,54069.00,54069.00,53367.00,53885.00,000,5388.50
1996-05-08,53638.00,53638.00,52688.00,53605.00,000,5360.50
1996-05-07,52846.00,52846.00,51394.00,52842.00,000,5284.20
1996-05-06,51540.00,51540.00,50973.00,51530.00,000,5153.00
1996-05-03,51702.00,51702.00,50987.00,51015.00,000,5101.50
1996-05-02,51915.00,51915.00,51305.00,51460.00,000,5146.00
1996-04-30,51752.00,51752.00,51341.00,51641.00,000,5164.10
1996-04-29,51493.00,51493.00,50975.00,51493.00,000,5149.30
1996-04-26,51612.00,51612.00,51208.00,51426.00,000,5142.60
1996-04-25,51219.00,51219.00,50493.00,51219.00,000,5121.90
1996-04-24,50906.00,50906.00,50380.00,50470.00,000,5047.00
1996-04-23,50797.00,50797.00,50324.00,50619.00,000,5061.90
1996-04-22,51369.00,51369.00,50701.00,50797.00,000,5079.70
1996-04-19,50809.00,50809.00,49949.00,50756.00,000,5075.60
1996-04-18,50127.00,50127.00,49541.00,50020.00,000,5002.00
1996-04-17,50155.00,50155.00,49634.00,50039.00,000,5003.90
1996-04-16,50256.00,50256.00,49746.00,49893.00,000,4989.30
1996-04-15,50231.00,50231.00,49673.00,50224.00,000,5022.40
1996-04-12,50157.00,50157.00,48852.00,50156.00,000,5015.60
1996-04-11,49097.00,49097.00,48423.00,48852.00,000,4885.20
1996-04-10,49269.00,49269.00,48608.00,48896.00,000,4889.60
1996-04-09,48943.00,48943.00,48345.00,48665.00,000,4866.50
1996-04-08,49768.00,49768.00,48312.00,48537.00,000,4853.70
1996-04-03,49873.00,49873.00,49136.00,49776.00,000,4977.60
1996-04-02,50323.00,50323.00,49724.00,49856.00,000,4985.60
1996-04-01,50224.00,50224.00,49518.00,50093.00,000,5009.30
1996-03-29,50149.00,50149.00,49233.00,49549.00,000,4954.90
1996-03-28,50390.00,50390.00,49427.00,49805.00,000,4980.50
1996-03-27,50431.00,50431.00,49363.00,50396.00,000,5039.60
1996-03-26,50474.00,50474.00,49280.00,49817.00,000,4981.70
1996-03-25,51124.00,51124.00,50316.00,50316.00,000,5031.60
1996-03-22,50621.00,50621.00,49806.00,50512.00,000,5051.20
1996-03-21,50026.00,50026.00,48714.00,49797.00,000,4979.70
1996-03-20,48719.00,48719.00,47458.00,48684.00,000,4868.40
1996-03-19,49201.00,49201.00,48388.00,48515.00,000,4851.50
1996-03-18,49232.00,49232.00,48495.00,48870.00,000,4887.00
1996-03-15,48539.00,48539.00,47766.00,48525.00,000,4852.50
1996-03-14,48703.00,48703.00,47787.00,48413.00,000,4841.30
1996-03-13,48484.00,48484.00,47418.00,48056.00,000,4805.60
1996-03-12,47718.00,48053.00,47100.00,47394.00,000,4739.40
1996-03-11,47219.00,47718.00,45956.00,47718.00,000,4771.80
1996-03-08,47560.00,48359.00,46432.00,47219.00,000,4721.90
1996-03-07,49667.00,49667.00,46586.00,47560.00,000,4756.00
1996-03-06,51956.00,51956.00,49695.00,49753.00,000,4975.30
1996-03-05,51527.00,52244.00,50874.00,51980.00,000,5198.00
1996-03-04,50834.00,51538.00,50814.00,51527.00,000,5152.70
1996-03-01,51208.00,51208.00,49606.00,50834.00,000,5083.40
1996-02-29,51993.00,51993.00,49396.00,49577.00,000,4957.70
1996-02-28,51930.00,52312.00,51684.00,51993.00,000,5199.30
1996-02-27,52452.00,52454.00,51768.00,51930.00,000,5193.00
1996-02-26,52744.00,52877.00,52306.00,52452.00,000,5245.20
1996-02-23,52377.00,53581.00,52377.00,52674.00,000,5267.40
1996-02-22,51730.00,52402.00,51171.00,52377.00,000,5237.70
1996-02-16,52737.00,52804.00,51498.00,51730.00,000,5173.00
1996-02-15,53288.00,53288.00,52564.00,52737.00,000,5273.70
1996-02-14,53856.00,53856.00,52739.00,53308.00,000,5330.80
1996-02-13,53390.00,53981.00,53151.00,53856.00,000,5385.60
1996-02-12,53054.00,53435.00,52489.00,53390.00,000,5339.00
1996-02-09,53226.00,53520.00,52710.00,53054.00,000,5305.40
1996-02-08,52830.00,53240.00,51931.00,53226.00,000,5322.60
1996-02-07,53541.00,53620.00,52797.00,52830.00,000,5283.00
1996-02-06,53329.00,53798.00,52963.00,53541.00,000,5354.10
1996-02-05,54109.00,54109.00,52930.00,53329.00,000,5332.90
1996-02-02,52694.00,54109.00,52569.00,54109.00,000,5410.90
1996-02-01,51515.00,52921.00,50983.00,52694.00,000,5269.40
1996-01-31,51335.00,51716.00,50837.00,51515.00,000,5151.50
1996-01-30,51479.00,51479.00,49377.00,51335.00,000,5133.50
1996-01-29,49077.00,49475.00,48750.00,49348.00,000,4934.80
1996-01-26,49395.00,49395.00,48319.00,49077.00,000,4907.70
1996-01-24,49855.00,50200.00,49202.00,49452.00,000,4945.20
1996-01-23,49855.00,49855.00,48967.00,49852.00,000,4985.20
1996-01-22,49090.00,49221.00,48380.00,48938.00,000,4893.80
1996-01-19,48339.00,49128.00,48032.00,49090.00,000,4909.00
1996-01-18,48362.00,48387.00,47534.00,48339.00,000,4833.90
1996-01-17,48468.00,48605.00,47931.00,48362.00,000,4836.20
1996-01-16,48954.00,49641.00,48323.00,48468.00,000,4846.80
1996-01-15,48466.00,48968.00,48108.00,48954.00,000,4895.40
1996-01-12,47487.00,48529.00,47480.00,48466.00,000,4846.60
1996-01-11,46222.00,47492.00,46193.00,47487.00,000,4748.70
1996-01-10,46539.00,46769.00,45624.00,46222.00,000,4622.20
1996-01-09,47404.00,47404.00,46207.00,46539.00,000,4653.90
1996-01-08,47968.00,47968.00,46951.00,47410.00,000,4741.00
1996-01-05,46841.00,47111.00,45824.00,46943.00,000,4694.30
1996-01-04,46815.00,47463.00,46511.00,46841.00,000,4684.10
1996-01-03,43926.00,46856.00,43926.00,46815.00,000,4681.50
1996-01-02,42990.00,43934.00,42990.00,43901.00,000,4390.10
1995-12-28,43463.00,43475.00,42723.00,42990.00,000,4299.00
1995-12-27,43640.00,43973.00,43363.00,43463.00,000,4346.30
1995-12-26,43827.00,43827.00,43456.00,43640.00,000,4364.00
1995-12-22,42544.00,43732.00,42544.00,43432.00,000,4343.20
1995-12-21,42057.00,42605.00,41904.00,42520.00,000,4252.00
1995-12-20,40361.00,42057.00,40361.00,42057.00,000,4205.70
1995-12-19,40560.00,40735.00,39576.00,40350.00,000,4035.00
1995-12-18,41516.00,41516.00,40154.00,40560.00,000,4056.00
1995-12-15,41833.00,42168.00,41101.00,41587.00,000,4158.70
1995-12-14,43698.00,43707.00,41357.00,41833.00,000,4183.30
1995-12-13,43656.00,43923.00,43501.00,43698.00,000,4369.80
1995-12-12,43063.00,43765.00,43053.00,43656.00,000,4365.60
1995-12-11,42993.00,43101.00,42673.00,43063.00,000,4306.30
1995-12-08,43188.00,43563.00,42925.00,42993.00,000,4299.30
1995-12-07,43036.00,43514.00,42779.00,43188.00,000,4318.80
1995-12-06,42811.00,43928.00,42778.00,43036.00,000,4303.60
1995-12-05,43342.00,43465.00,42636.00,42811.00,000,4281.10
1995-12-04,43460.00,43901.00,42963.00,43342.00,000,4334.20
1995-12-01,43786.00,43882.00,42490.00,43460.00,000,4346.00
1995-11-30,41848.00,43907.00,41848.00,43786.00,000,4378.60
1995-11-29,40498.00,41825.00,40475.00,41825.00,000,4182.50
1995-11-28,41052.00,41701.00,40435.00,40498.00,000,4049.80
1995-11-27,40816.00,41285.00,39827.00,41052.00,000,4105.20
1995-11-24,41910.00,42091.00,40707.00,40816.00,000,4081.60
1995-11-23,41058.00,41978.00,40514.00,41910.00,000,4191.00
1995-11-22,40595.00,41578.00,40333.00,41058.00,000,4105.80
1995-11-21,39661.00,40595.00,38972.00,40595.00,000,4059.50
1995-11-20,40636.00,40636.00,39033.00,39661.00,000,3966.10
1995-11-17,40036.00,41062.00,39962.00,40636.00,000,4063.60
1995-11-16,37997.00,40036.00,37997.00,40036.00,000,4003.60
1995-11-15,37870.00,38428.00,37137.00,37973.00,000,3797.30
1995-11-14,37870.00,38428.00,37137.00,37973.00,000,3797.30
1995-11-13,39533.00,39533.00,37605.00,37870.00,000,3787.00
1995-11-10,41129.00,41264.00,39306.00,39580.00,000,3958.00
1995-11-09,41171.00,41580.00,40720.00,41129.00,000,4112.90
1995-11-08,41112.00,41728.00,40509.00,41171.00,000,4117.10
1995-11-07,40896.00,41148.00,40029.00,41112.00,000,4111.20
1995-11-06,41588.00,41685.00,40819.00,40943.00,000,4094.30
1995-11-03,40998.00,41803.00,40978.00,41588.00,000,4158.80
1995-11-01,41284.00,41702.00,40728.00,40998.00,000,4099.80
1995-10-31,40691.00,41405.00,40664.00,41284.00,000,4128.40
1995-10-30,41406.00,41740.00,40536.00,40691.00,000,4069.10
1995-10-27,40603.00,41775.00,39227.00,41406.00,000,4140.60
1995-10-26,43438.00,43438.00,40593.00,40603.00,000,4060.30
1995-10-25,45282.00,45588.00,43435.00,43438.00,000,4343.80
1995-10-24,45639.00,45734.00,44773.00,45282.00,000,4528.20
1995-10-23,46688.00,46688.00,45630.00,45639.00,000,4563.90
1995-10-20,45850.00,46725.00,45850.00,46688.00,000,4668.80
1995-10-19,46017.00,46017.00,45715.00,45850.00,000,4585.00
1995-10-18,46210.00,46317.00,45822.00,46017.00,000,4601.70
1995-10-17,45496.00,46210.00,45496.00,46210.00,000,4621.00
1995-10-16,45136.00,45517.00,44839.00,45496.00,000,4549.60
1995-10-13,45007.00,45375.00,44958.00,45136.00,000,4513.60
1995-10-11,44095.00,45017.00,44095.00,45007.00,000,4500.70
1995-10-10,44567.00,44567.00,43454.00,44095.00,000,4409.50
1995-10-09,45146.00,45151.00,44364.00,44567.00,000,4456.70
1995-10-06,44987.00,45451.00,44858.00,45146.00,000,4514.60
1995-10-05,44263.00,45210.00,44240.00,44987.00,000,4498.70
1995-10-04,45042.00,45066.00,44116.00,44263.00,000,4426.30
1995-10-03,45380.00,45555.00,44244.00,45042.00,000,4504.20
1995-10-02,46701.00,46849.00,45380.00,45380.00,000,4538.00
1995-09-29,45567.00,46737.00,45565.00,46701.00,000,4670.10
