pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,2,13,6,4,3,1,10.40,1279,29.50,0.80,0.00,9.09,39.39,1
2016,2,13,6,4,2,4,23.58,7900,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,3,4,6.21,747,19.00,0.80,5.54,6.34,31.68,1
2016,2,13,6,4,3,4,11.00,1557,32.50,0.80,5.54,5.00,43.84,1
2016,2,13,6,4,3,4,11.60,1741,34.00,0.80,5.54,0.00,40.34,2
2016,2,13,6,4,3,4,10.34,1330,29.50,0.80,5.54,0.00,35.84,1
2016,2,13,6,4,3,4,8.26,1306,25.50,0.80,5.54,0.00,31.84,2
2016,2,13,6,4,3,6,7.40,1280,24.00,0.80,0.00,6.20,31.00,1
2016,2,13,6,4,2,4,20.76,2426,52.00,0.80,5.54,5.08,63.42,1
2016,2,13,6,4,2,4,17.44,2771,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,4,3,6,7.00,1059,21.50,0.80,0.00,0.00,22.30,2
2016,2,13,6,4,2,4,18.20,2993,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,3,4,10.30,1288,29.50,0.80,5.54,0.00,35.84,2
2016,2,13,6,4,2,4,18.00,2870,52.00,0.80,5.54,8.00,66.34,1
2016,2,13,6,4,2,1,16.78,2509,48.00,0.80,0.00,12.20,61.00,1
2016,2,13,6,4,2,1,17.30,2229,49.00,0.80,0.00,0.00,49.80,2
2016,2,13,6,4,6,2,14.96,2296,45.50,0.80,0.00,9.26,55.56,1
2016,2,13,6,4,3,4,10.60,2650,38.00,1.80,5.54,0.00,45.34,2
2016,2,13,6,4,3,6,10.28,1250,29.00,0.80,0.00,5.96,35.76,1
2016,2,13,6,4,3,4,7.61,1728,26.00,0.80,0.00,0.00,26.80,2
2016,2,13,6,4,4,3,11.30,1345,32.00,0.80,5.54,7.65,45.99,1
2016,2,13,6,4,2,2,2.98,461,10.50,0.80,0.00,0.00,11.30,2
2016,2,13,6,4,2,3,12.40,1404,34.50,0.80,0.00,7.05,42.35,1
2016,2,13,6,4,2,4,19.31,2156,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,3,4,9.65,1635,30.00,0.80,5.54,0.00,36.34,2
2016,2,13,6,4,2,2,0.00,17,52.00,0.80,5.54,10.00,68.34,1
2016,2,13,6,4,4,2,15.50,2324,52.00,0.80,5.54,11.65,69.99,1
2016,2,13,6,4,2,4,18.70,3715,52.00,0.80,0.00,10.55,63.35,1
2016,3,3,4,5,2,2,12.18,1645,36.00,1.30,0.00,0.00,37.30,1
2016,3,3,4,5,2,4,18.88,2962,52.00,0.80,5.54,17.50,75.84,1
2016,3,3,4,5,2,4,18.81,2167,52.00,0.80,0.00,10.56,63.36,1
2016,3,3,4,5,2,1,15.84,2039,45.00,1.30,0.00,9.26,55.56,1
2016,3,3,4,5,2,4,17.70,2162,52.00,0.80,0.00,10.55,63.35,1
2016,3,3,4,5,3,1,10.32,1421,30.50,1.30,0.00,6.36,38.16,1
2016,3,3,4,5,2,2,13.80,1089,37.00,1.30,0.00,7.66,45.96,1
2016,3,3,4,5,2,4,25.50,2563,52.00,0.80,0.00,13.20,66.00,1
2016,3,3,4,5,3,4,10.20,1522,31.00,1.30,5.54,4.00,41.84,1
2016,3,3,4,5,3,1,10.96,1700,33.00,1.30,0.00,6.86,41.16,1
2016,3,3,4,5,3,6,4.93,968,17.50,1.30,0.00,5.64,24.44,1
2016,3,3,4,5,2,6,6.73,850,20.00,1.30,0.00,0.00,21.30,2
2016,3,3,4,5,3,4,8.80,1219,27.00,1.30,5.54,6.75,40.59,1
2016,3,3,4,5,3,1,12.54,1703,37.00,1.30,0.00,7.66,45.96,1
2016,3,3,4,5,3,1,12.10,1474,35.00,1.30,0.00,6.00,42.30,1
2016,3,3,4,5,2,4,21.80,1988,52.00,0.80,5.54,11.65,69.99,1
2016,3,3,4,5,2,4,17.40,1800,52.00,0.80,5.54,14.55,72.89,1
2016,3,3,4,5,3,4,9.70,1637,31.00,1.30,0.00,0.00,32.30,2
2016,3,4,5,0,2,4,20.30,2527,52.00,0.80,0.00,0.00,52.80,2
2016,3,4,5,0,2,0,18.10,1631,49.50,1.30,5.54,0.00,56.34,2
2016,3,4,5,0,2,1,22.83,1980,60.00,1.30,0.00,12.26,73.56,1
2016,3,4,5,0,3,1,7.10,902,21.00,1.30,0.00,6.65,28.95,1
2016,3,4,5,0,3,4,8.76,951,25.50,1.30,5.54,6.47,38.81,1
2016,3,4,5,0,3,4,8.80,1096,26.00,1.30,5.54,6.56,39.40,1
2016,3,4,5,0,3,4,9.30,963,26.50,1.30,5.54,5.00,38.34,1
2016,3,4,5,0,2,4,18.50,1938,52.00,0.80,5.54,14.55,72.89,1
2016,3,4,5,0,3,6,2.40,725,10.50,1.30,0.00,0.00,11.80,2
2016,3,4,5,0,2,4,19.00,2011,52.00,0.80,0.00,0.00,52.80,2
2016,3,4,5,0,4,3,10.50,1838,32.00,1.30,0.00,6.65,39.95,1
2016,3,4,5,0,4,3,12.30,1703,35.50,1.30,0.00,7.35,44.15,1
2016,3,4,5,0,4,2,19.72,1716,52.00,0.80,0.00,0.00,52.80,2
2016,3,4,5,0,6,2,14.10,1131,52.00,0.80,0.00,10.55,63.35,1
2016,3,4,5,1,4,2,17.86,1921,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,3,11.10,1312,32.00,1.30,5.54,7.76,46.60,1
2016,3,4,5,1,2,1,16.74,1840,46.50,1.30,0.00,0.00,47.80,1
2016,3,4,5,1,4,2,16.27,2199,52.00,0.80,0.00,13.00,65.80,1
2016,3,4,5,1,2,6,5.70,813,18.00,1.30,0.00,3.86,23.16,1
2016,3,4,5,1,4,3,9.58,1143,28.00,1.30,5.54,8.71,43.55,1
2016,3,4,5,1,4,3,8.90,1005,25.50,1.30,5.54,6.47,38.81,1
2016,3,4,5,1,6,3,1.67,318,7.00,1.30,0.00,0.00,8.30,2
2016,3,4,5,1,2,1,11.44,1512,32.50,1.30,0.00,0.00,33.80,2
2016,3,4,5,1,0,2,16.05,1442,43.00,1.30,5.54,0.00,49.84,2
2016,3,4,5,1,4,3,9.20,1206,27.00,1.30,5.54,6.75,40.59,1
2016,3,4,5,1,2,4,21.57,2327,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,4,2,18.50,1839,52.00,0.80,5.54,11.65,69.99,1
2016,3,4,5,1,2,4,21.39,3006,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,4,2,14.92,1709,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,1,2,12.40,2328,41.00,1.30,0.00,8.46,50.76,1
2016,3,4,5,1,4,2,20.00,2535,52.00,0.80,5.54,10.00,68.34,1
2016,3,4,5,1,4,3,14.90,1649,41.50,0.80,5.54,9.55,57.39,1
2016,3,4,5,1,2,4,17.96,2833,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,2,4,19.07,3632,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,2,4,21.30,4216,52.00,0.80,5.54,11.65,69.99,1
2016,3,4,5,1,2,4,19.40,3899,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,2,4,21.42,3906,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,3,9.10,1233,26.50,0.80,5.54,8.20,41.04,1
2016,3,4,5,1,4,2,17.02,2756,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,4,3,8.55,832,23.50,0.80,0.00,25.00,49.30,1
2016,3,4,5,1,4,2,18.67,2686,52.00,0.80,0.00,10.56,63.36,1
2016,3,4,5,1,2,1,16.50,4575,58.50,0.80,0.00,11.85,71.15,1
2016,3,4,5,1,4,2,17.59,2675,52.00,0.80,0.00,3.00,55.80,1
2016,3,4,5,1,4,3,10.11,1650,30.50,0.80,5.54,7.37,44.21,1
2016,3,4,5,1,4,2,18.20,2726,52.00,0.80,5.54,8.00,66.34,1
2016,3,4,5,1,4,3,13.15,1516,35.50,0.80,5.54,8.37,50.21,1
2016,3,4,5,1,4,3,11.10,1317,32.00,0.80,5.54,5.00,43.34,1
2016,3,4,5,1,4,3,9.94,1609,31.00,0.80,5.54,7.47,44.81,1
2016,3,4,5,1,4,3,9.90,924,27.50,0.80,5.54,6.75,40.59,1
2016,3,4,5,1,4,2,17.50,2574,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,3,9.40,1447,28.50,0.80,5.54,6.95,41.79,1
2016,3,4,5,1,4,3,10.80,1601,32.00,0.80,5.54,0.00,38.34,1
2016,3,4,5,1,4,3,10.00,1534,31.00,0.80,5.54,7.45,44.79,1
2016,3,4,5,1,4,3,8.91,1096,26.00,0.80,5.54,6.47,38.81,1
2016,3,4,5,1,4,2,17.82,2400,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,2,2,0.02,31,2.50,0.80,0.00,0.00,3.30,2
2016,3,4,5,1,2,4,18.41,4760,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,4,3,10.19,1616,31.00,0.80,5.54,9.34,46.68,1
2016,3,4,5,1,2,1,10.75,3042,40.00,0.80,0.00,0.00,40.80,2
2016,3,4,5,1,4,3,9.78,1682,30.00,0.80,5.54,7.27,43.61,1
2016,3,4,5,1,2,2,0.00,3,2.50,0.80,0.00,0.00,3.30,2
2016,3,4,5,1,4,2,17.25,3234,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,2,18.50,2499,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,3,10.80,1345,31.00,0.80,5.54,10.00,47.34,1
2016,3,4,5,1,2,1,15.06,4150,55.50,0.80,0.00,0.00,56.30,2
2016,3,4,5,1,2,1,14.24,4778,58.00,0.80,0.00,11.76,70.56,1
2016,3,4,5,1,2,4,19.88,5864,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,4,3,9.72,1299,27.50,0.80,5.54,6.16,40.00,1
2016,3,4,5,1,2,4,23.50,5689,52.00,0.80,5.54,0.00,58.34,1
2016,3,4,5,1,4,2,20.85,2932,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,2,6,11.47,2560,39.00,0.80,0.00,0.00,39.80,2
2016,3,4,5,1,3,4,8.10,2517,32.00,0.80,5.54,11.50,49.84,1
2016,3,4,5,1,4,3,11.10,1899,34.00,0.80,0.00,0.00,34.80,2
2016,3,4,5,1,4,3,9.84,1318,29.00,0.80,5.54,7.07,42.41,1
2016,3,4,5,1,2,1,18.30,4704,62.50,0.80,0.00,10.00,73.30,1
2016,3,4,5,1,2,4,21.30,6443,52.00,0.80,5.54,14.58,72.92,1
2016,3,4,5,1,2,4,19.53,4391,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,1,4,3,11.58,1778,35.00,0.80,5.54,0.00,41.34,2
2016,3,4,5,1,3,4,8.70,2656,32.50,0.80,0.00,6.65,39.95,1
2016,3,4,5,1,2,4,17.80,5191,52.00,0.80,5.54,14.55,72.89,1
2016,3,4,5,1,2,4,29.96,4577,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,1,2,4,21.63,5110,52.00,0.80,5.54,14.58,72.92,1
2016,3,4,5,2,4,3,11.10,1945,34.50,0.80,0.00,7.06,42.36,1
2016,3,4,5,2,4,3,10.85,1259,31.00,0.80,5.54,11.20,48.54,1
2016,3,4,5,2,3,4,10.10,3170,38.00,0.80,0.00,7.75,46.55,1
2016,3,4,5,2,4,3,9.59,1583,29.50,0.80,5.54,7.17,43.01,1
2016,3,4,5,2,3,4,8.70,2167,30.00,0.80,5.54,5.00,41.34,1
2016,3,4,5,2,4,2,20.01,2788,52.00,0.80,5.54,0.00,58.34,1
2016,3,4,5,2,3,4,12.20,2681,40.00,0.80,5.54,9.25,55.59,1
2016,3,4,5,2,2,4,17.40,5005,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,4,3,11.16,2422,38.00,0.80,5.54,4.00,48.34,1
2016,3,4,5,2,4,3,11.54,1898,36.00,0.80,5.54,10.58,52.92,1
2016,3,4,5,2,3,1,21.59,3314,64.00,0.80,0.00,2.00,66.80,1
2016,3,4,5,2,4,2,16.80,2265,52.00,0.80,5.54,11.65,69.99,1
2016,3,4,5,2,4,2,16.20,2466,52.00,0.80,5.54,8.00,66.34,1
2016,3,4,5,2,2,3,12.17,2532,40.50,0.80,0.00,0.00,41.30,2
2016,3,4,5,2,4,3,9.36,1670,30.50,0.80,5.54,0.00,36.84,2
2016,3,4,5,2,4,2,17.30,3127,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,4,2,15.89,2469,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,2,4,2,17.40,3693,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,3,4,9.70,2802,37.50,0.80,5.54,8.75,52.59,1
2016,3,4,5,2,4,3,13.00,2993,46.00,0.80,5.54,0.00,52.34,2
2016,3,4,5,2,4,3,14.90,3056,48.00,0.80,5.54,10.85,65.19,1
2016,3,4,5,2,4,3,11.10,1336,32.00,0.80,5.54,4.00,42.34,1
2016,3,4,5,2,3,4,9.50,2425,33.00,0.80,5.54,7.00,46.34,1
2016,3,4,5,2,4,3,10.64,2072,36.00,0.80,5.54,8.47,50.81,1
2016,3,4,5,2,4,2,17.40,3068,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,2,3,12.81,1944,37.50,0.80,0.00,0.00,38.30,2
2016,3,4,5,2,2,4,18.20,4353,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,4,2,19.76,3141,52.00,0.80,0.00,15.84,68.64,1
2016,3,4,5,2,4,3,9.33,1774,30.50,0.80,5.54,9.21,46.05,1
2016,3,4,5,2,3,0,8.30,1476,26.00,0.80,5.54,0.00,32.34,3
2016,3,4,5,2,3,4,9.20,2717,36.00,0.80,5.54,8.45,50.79,1
2016,3,4,5,2,2,6,7.30,1685,24.50,0.80,0.00,0.00,25.30,2
2016,3,4,5,2,4,2,20.34,2906,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,2,4,3,9.50,2216,35.00,0.80,5.54,10.30,51.64,1
2016,3,4,5,2,3,4,11.44,3230,41.00,0.80,5.54,0.00,47.34,2
2016,3,4,5,2,2,1,15.48,1727,42.50,0.80,0.00,8.66,51.96,1
2016,3,4,5,2,3,4,9.28,2657,36.50,0.80,5.54,12.85,55.69,1
2016,3,4,5,2,3,4,8.00,2019,29.00,0.80,5.54,5.00,40.34,1
2016,3,4,5,2,3,1,11.60,2359,35.50,0.80,0.00,7.26,43.56,1
2016,3,4,5,2,3,4,7.99,1773,27.00,0.80,0.00,0.00,27.80,1
2016,3,4,5,2,3,4,8.60,2438,33.00,0.80,5.54,5.00,44.34,1
2016,3,4,5,2,3,4,8.40,2466,32.50,0.80,5.54,9.70,48.54,1
2016,3,4,5,2,2,0,18.45,1716,49.00,0.80,5.54,0.00,55.34,2
2016,3,4,5,2,3,4,9.40,2770,36.00,0.80,5.54,12.70,55.04,1
2016,3,4,5,2,2,0,20.30,2781,56.50,0.80,5.54,0.00,62.84,2
2016,3,4,5,2,4,3,11.60,1917,35.00,0.80,0.00,7.15,42.95,1
2016,3,4,5,2,3,4,11.21,1479,32.50,0.80,5.54,0.00,38.84,2
2016,3,4,5,2,4,3,11.80,2017,35.50,0.80,0.00,9.05,45.35,1
2016,3,4,5,2,3,4,9.34,2134,32.50,0.80,5.54,2.00,40.84,1
2016,3,4,5,2,3,4,9.40,3157,40.50,0.80,5.54,11.70,58.54,1
2016,3,4,5,2,3,4,9.98,2253,34.50,0.80,0.00,8.82,44.12,1
2016,3,4,5,2,4,2,16.58,2305,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,4,3,10.59,1580,32.00,0.80,5.54,7.67,46.01,1
2016,3,4,5,2,4,3,12.10,2167,39.50,0.80,5.54,9.16,55.00,1
2016,3,4,5,2,4,3,9.15,1405,29.00,0.80,5.54,10.60,45.94,1
2016,3,4,5,2,4,3,11.95,2110,38.50,0.80,5.54,10.00,54.84,1
2016,3,4,5,2,4,3,9.54,2349,36.00,0.80,0.00,7.36,44.16,1
2016,3,4,5,2,2,1,18.80,2707,53.50,0.80,0.00,13.55,67.85,1
2016,3,4,5,2,3,6,4.80,784,16.00,0.80,0.00,0.00,16.80,2
2016,3,4,5,2,3,4,12.50,2328,39.50,0.80,5.54,4.16,50.00,1
2016,3,4,5,2,3,0,9.60,1531,30.00,0.80,5.54,7.26,43.60,1
2016,3,4,5,2,2,1,13.60,2994,46.00,0.80,0.00,0.00,46.80,2
2016,3,4,5,2,2,2,2.30,323,8.50,0.80,0.00,2.00,11.30,1
2016,3,4,5,2,3,4,10.30,1749,31.50,0.80,5.54,7.55,45.39,1
2016,3,4,5,2,3,4,11.30,2542,38.00,0.80,5.54,10.00,54.34,1
2016,3,4,5,2,3,4,9.34,2988,39.50,0.80,5.54,9.17,55.01,1
2016,3,4,5,2,3,4,12.04,2374,39.00,0.80,5.54,0.00,45.34,2
2016,3,4,5,2,2,3,12.20,1209,33.50,0.80,0.00,6.85,41.15,1
2016,3,4,5,2,4,3,9.18,1060,26.50,0.80,5.54,5.00,37.84,1
2016,3,4,5,2,3,4,8.70,1961,30.00,0.80,5.54,7.27,43.61,1
2016,3,4,5,2,3,4,11.00,2659,40.00,0.80,5.54,8.00,54.34,1
2016,3,4,5,2,3,4,10.05,2021,33.00,0.80,5.54,7.87,47.21,1
2016,3,4,5,2,4,3,11.70,1728,35.50,0.80,5.54,12.55,54.39,1
2016,3,4,5,2,3,4,8.60,1496,27.50,0.80,5.54,0.00,33.84,2
2016,3,4,5,2,2,4,17.38,3056,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,2,1,13.00,2736,43.00,0.80,0.00,8.75,52.55,1
2016,3,4,5,2,3,4,8.60,1701,29.00,0.80,5.54,0.00,35.34,2
2016,3,4,5,2,4,2,22.18,3158,52.00,0.80,5.54,11.67,70.01,1
2016,3,4,5,2,3,1,12.56,1639,37.00,0.80,0.00,0.00,37.80,2
2016,3,4,5,2,4,2,28.42,2160,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,2,2,1,14.69,1541,40.00,0.80,0.00,0.00,40.80,2
2016,3,4,5,2,3,4,11.54,1611,35.50,0.80,5.54,8.37,50.21,1
2016,3,4,5,3,4,3,8.40,1062,25.00,0.80,5.54,6.25,37.59,1
2016,3,4,5,3,3,4,11.30,1876,35.00,0.80,5.54,8.27,49.61,1
2016,3,4,5,3,4,3,9.90,1573,30.50,0.80,5.54,0.00,36.84,2
2016,3,4,5,3,3,4,10.36,1638,31.00,0.80,5.54,7.47,44.81,1
2016,3,4,5,3,3,4,9.35,2385,36.00,0.80,5.54,8.47,50.81,1
2016,3,4,5,3,3,4,12.00,2823,41.50,0.80,5.54,10.00,57.84,1
2016,3,4,5,3,2,4,19.50,2411,52.00,0.80,5.54,14.55,72.89,1
2016,3,4,5,3,3,4,10.50,1981,33.00,0.80,5.54,7.85,47.19,1
2016,3,4,5,3,2,4,17.95,2783,52.00,0.80,5.54,5.55,63.89,1
2016,3,4,5,3,4,2,16.69,2948,52.00,0.80,0.00,10.56,63.36,1
2016,3,4,5,3,4,3,11.00,1432,32.00,0.80,5.54,7.65,45.99,1
2016,3,4,5,3,3,4,9.50,1520,28.50,0.80,5.54,0.00,34.84,2
2016,3,4,5,3,4,3,11.60,1398,32.50,0.80,0.00,6.65,39.95,1
2016,3,4,5,3,2,4,17.71,2665,52.00,0.80,5.54,0.00,58.34,2
2016,3,4,5,3,4,3,9.30,1703,31.50,0.80,5.54,7.55,45.39,1
2016,3,4,5,3,1,3,11.20,1391,32.00,0.80,0.00,6.55,39.35,1
2016,3,4,5,3,3,1,9.30,1948,31.50,0.80,0.00,6.45,38.75,1
2016,3,4,5,3,4,3,9.58,1857,32.50,0.80,0.00,6.66,39.96,1
2016,3,4,5,3,3,1,11.23,1879,34.00,0.80,0.00,6.96,41.76,1
2016,3,23,3,1,4,2,17.04,1594,52.00,0.80,5.54,14.58,72.92,1
2016,3,23,3,1,4,3,7.82,996,23.50,1.30,5.54,7.58,37.92,1
2016,3,23,3,1,4,3,9.73,917,28.00,1.30,0.00,5.86,35.16,1
2016,3,23,3,1,4,2,16.44,1344,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,4,3,7.50,1185,23.50,1.30,0.00,4.95,29.75,1
2016,3,23,3,1,4,3,8.10,1065,24.00,1.30,0.00,0.00,25.30,2
2016,3,23,3,1,4,2,16.89,1637,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,4,3,10.20,1149,29.50,1.30,5.54,5.00,41.34,1
2016,3,23,3,1,2,1,16.01,1638,44.00,1.30,0.00,9.06,54.36,1
2016,3,23,3,1,4,3,13.40,2197,40.50,1.30,5.54,11.80,59.14,1
2016,3,23,3,1,2,1,11.04,1323,31.50,1.30,0.00,5.50,38.30,1
2016,3,23,3,1,2,1,11.70,1477,33.50,1.30,0.00,6.95,41.75,1
2016,3,23,3,1,4,3,9.20,1028,27.00,1.30,5.54,6.75,40.59,1
2016,3,23,3,1,2,4,17.60,1893,52.00,0.80,5.54,14.55,72.89,1
2016,3,23,3,1,2,4,22.00,1951,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,1,4,2,18.28,1943,52.00,0.80,0.00,6.00,58.80,1
2016,3,23,3,1,4,2,17.21,1766,52.00,0.80,6.00,0.00,58.80,2
2016,3,23,3,1,4,3,9.95,1223,29.00,1.30,5.54,10.00,45.84,1
2016,3,23,3,1,6,3,5.30,1137,19.50,0.80,0.00,4.05,24.35,1
2016,3,23,3,1,4,3,10.00,1247,29.50,1.30,5.54,7.25,43.59,1
2016,3,23,3,1,2,4,17.59,2837,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,1,4,2,16.52,1708,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,4,3,11.40,1238,32.00,0.80,5.54,0.00,38.34,2
2016,3,23,3,1,4,3,11.87,1446,35.00,1.30,5.54,5.00,46.84,1
2016,3,23,3,1,4,3,9.70,1025,28.00,0.80,0.00,0.00,28.80,2
2016,3,23,3,1,2,4,18.51,2957,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,2,1,23.00,2487,64.00,0.80,0.00,16.20,81.00,1
2016,3,23,3,1,4,2,17.60,2237,52.00,0.80,5.54,11.65,69.99,1
2016,3,23,3,1,4,3,8.15,1115,25.00,0.80,5.54,0.00,31.34,2
2016,3,23,3,1,6,3,3.73,408,12.00,0.80,0.00,1.20,14.00,1
2016,3,23,3,1,2,6,13.68,2008,39.00,0.80,0.00,0.00,39.80,2
2016,3,23,3,1,4,2,17.00,2316,52.00,0.80,5.54,8.00,66.34,1
2016,3,23,3,1,4,3,11.00,1327,32.00,0.80,0.00,8.20,41.00,1
2016,3,23,3,1,4,3,10.36,1384,30.50,0.80,5.54,5.00,41.84,1
2016,3,23,3,1,4,3,12.00,1620,35.00,0.80,5.54,8.26,49.60,1
2016,3,23,3,1,2,4,17.40,2845,52.00,0.80,5.54,0.00,58.34,2
2016,3,23,3,1,4,2,17.41,2517,52.00,0.80,5.54,14.58,72.92,1
2016,3,23,3,1,4,3,10.07,2295,34.50,0.80,0.00,0.00,35.30,2
2016,3,23,3,1,4,3,10.40,1517,31.00,0.80,5.54,11.20,48.54,1
2016,3,23,3,1,3,6,5.05,424,15.00,0.80,0.00,3.16,18.96,1
2016,3,23,3,1,4,3,9.06,1055,26.00,0.80,5.54,8.08,40.42,1
2016,3,23,3,1,4,3,17.10,1958,47.50,0.80,5.54,10.75,64.59,1
2016,3,23,3,1,4,3,11.87,1688,34.50,0.80,5.54,8.17,49.01,1
2016,3,23,3,1,3,4,16.43,2256,47.50,0.80,5.54,8.07,61.91,1
2016,3,23,3,1,4,2,20.55,2687,52.00,0.80,5.54,10.00,68.34,1
2016,3,23,3,1,4,2,19.40,2264,52.00,0.80,5.54,14.55,72.89,1
2016,3,23,3,1,4,2,18.50,2016,52.00,0.80,5.54,8.66,67.00,1
2016,3,23,3,1,2,6,1.62,551,8.00,0.80,0.00,0.00,8.80,2
2016,3,23,3,1,4,3,11.14,1783,33.50,0.80,5.54,0.00,39.84,2
2016,3,23,3,1,2,1,15.58,4617,60.50,0.80,0.00,12.26,73.56,1
2016,3,23,3,1,4,3,8.25,2259,31.50,0.80,0.00,6.46,38.76,1
2016,3,23,3,1,3,6,4.90,1172,17.50,0.80,0.00,0.00,18.30,2
2016,3,23,3,1,4,3,11.70,1572,32.50,0.80,5.54,7.75,46.59,1
2016,3,23,3,1,2,4,18.50,3866,52.00,0.80,5.54,12.00,70.34,1
2016,3,23,3,1,2,4,17.80,4071,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,2,4,18.02,3600,52.00,0.80,5.54,11.67,70.01,1
2016,3,23,3,1,4,3,8.60,1217,26.50,0.80,5.54,6.55,39.39,1
2016,3,23,3,1,3,4,11.62,2572,39.00,0.80,5.54,6.00,51.34,1
2016,3,23,3,2,3,4,11.29,2737,38.00,0.80,5.54,8.87,53.21,1
2016,3,23,3,2,2,2,16.70,2,52.00,0.80,0.00,10.55,63.35,1
2016,3,23,3,2,4,3,6.57,732,19.50,0.80,5.54,5.17,31.01,1
2016,3,23,3,2,2,1,15.70,2204,44.50,0.80,0.00,0.00,45.30,2
2016,3,23,3,2,3,1,12.70,2847,43.00,0.80,0.00,0.00,43.80,2
2016,3,23,3,2,4,3,13.90,2181,41.00,0.80,5.54,11.84,59.18,1
2016,3,23,3,2,3,4,11.38,2944,38.50,0.80,5.54,8.97,53.81,1
2016,3,23,3,2,4,3,10.89,1422,32.00,0.80,5.54,0.00,38.34,2
2016,3,23,3,2,4,3,6.50,1892,27.00,0.80,0.00,5.55,33.35,1
2016,3,23,3,2,2,4,18.00,3327,52.00,0.80,5.54,11.65,69.99,1
2016,3,23,3,2,3,4,10.20,2320,33.50,0.80,5.54,5.00,44.84,1
2016,3,23,3,2,3,4,10.70,2762,36.50,0.80,5.54,8.55,51.39,1
2016,3,23,3,2,4,3,8.60,1761,29.50,0.80,5.54,10.75,46.59,1
2016,3,23,3,2,6,3,5.40,1164,19.00,0.80,0.00,0.00,19.80,2
2016,3,23,3,2,3,4,9.70,2733,34.50,0.80,5.54,5.08,45.92,1
2016,3,23,3,2,3,4,9.80,3334,39.00,0.80,5.54,5.00,50.34,1
2016,3,23,3,2,4,3,12.47,2568,42.50,0.80,5.54,0.00,48.84,2
2016,3,23,3,2,4,3,8.38,911,24.50,0.80,5.54,7.71,38.55,1
2016,3,23,3,2,4,2,16.77,3266,52.00,0.80,0.00,10.56,63.36,1
2016,3,23,3,2,2,3,11.22,1097,31.00,0.80,0.00,0.00,31.80,2
2016,3,23,3,2,3,4,9.25,2322,32.00,0.80,5.54,7.67,46.01,1
2016,3,23,3,2,3,6,3.80,1088,15.50,0.80,0.00,0.00,16.30,2
2016,3,23,3,2,3,6,10.34,1763,32.00,0.80,0.00,6.58,39.38,1
2016,3,23,3,2,3,4,12.50,2228,39.50,0.80,5.54,0.00,45.84,2
2016,3,23,3,2,3,4,10.50,2161,33.00,0.80,5.54,7.85,47.19,1
2016,3,23,3,2,3,4,10.73,2838,38.00,0.80,5.54,7.98,52.32,1
2016,3,23,3,2,4,2,18.00,2511,52.00,0.80,5.54,14.55,72.89,1
2016,3,23,3,2,3,4,9.00,2559,33.50,0.80,0.00,8.58,42.88,1
2016,3,23,3,2,4,3,9.77,1066,28.00,0.80,0.00,7.20,36.00,1
